DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2483,효능군중복,단일,D000672,Ketoprofen,케토프로펜,-,[M051464]케토프로펜/[M081361]케토프로펜리신,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2469,효능군중복,단일,D000675,Clonixin,클로닉신,-,[M080375]클로닉신리시네이트/[M100531]클로닉신리진/[M104025]클로닉신리시네이트/[M212258]클로닉신리신/[M259773]클로닉신리지네이트,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2627,효능군중복,단일,D000676,Clorazepate,클로라제핀산,-,[M088370]클로라제핀산칼륨,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항불안제(benzodiazepine계),
2712,효능군중복,단일,D000677,Clofibrate,클로피브레이트,-,[M092027]클로피브레이트,[02180]동맥경화용제,지질저하제,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Fibrate계,
4875,효능군중복,단일,D000680,Teneligliptin,테네리글립틴,-,[M259364]테네리글립틴브롬화수소산염수화물,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,DPP-4저해제(Dipeptidylpeptidase-4inhibitors),
2523,효능군중복,단일,D000681,Terazosin,테라조신,-,[M083720]염산테라조신/[M101588]염산테라조신/[M249200]테라조신염산염/[M250456]테라조신염산염수화물/[M256626]테라조신염산염수화물(이수화물),[02500]비뇨생식기관및항문용약/[02140]혈압강하제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,AlphaBlockers,
2715,효능군중복,단일,D000686,Fenofibrate,페노피브레이트,-,[M051799]페노피브레이트/[M092604]미세화페노피브레이트/[M095127]페노피브레이트펠렛/[M096854]미세화페노피브레이트구형과립/[M099150]페노피브레이트펠렛타입/[M099756]미세화페노피브레이트혼합분말/[M255612]페노피브릭산/[M256159]페노피브레이트콜린/[M257159]페노피브레이트과립(미분화)/[M260738]페노피브레이트(미분화),[02180]동맥경화용제,지질저하제,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Fibrate계,
2687,효능군중복,단일,D000689,Galantamine,갈란타민,-,[M243021]갈란타민브롬화수소산염,[02290]기타의호흡기관용약,호흡기관용약,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항히스타민제,
4851,효능군중복,단일,D000690,Glibenclamide,글리벤클라미드,-,[M050102]글리벤클라미드,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,설포닐우레아계(Sulfonylureas),
4864,효능군중복,단일,D000692,Dapagliflozin,다파글리플로진,-,[M258339]다파글리플로진프로판디올수화물,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,SGLT-2저해제(SGLT-2inhibitors),
