DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2811,임부금기,단일,D000255,Altretamine,알트레타민,-,[M094184]알트레타민,-,-,20081211,동물실험에서과량투여시배자독성|기형유발및태자의생후생존율감소또는배자사망보고.,캡슐,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
2814,임부금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,-,-,20081211,임부에대한안전성미확립.부정맥위험이증가될수있으므로진통및분만중에사용시모니터링필요.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
2816,임부금기,단일,D000144,Anastrozole,아나스트로졸,-,[M089187]아나스트로졸,-,-,20081211,동물실험에서생식독성및태자생존율감소보고.,정제,-,-,-,1등급,-,-,-,-,-,-,-,경구,정상,-,
2826,임부금기,단일,D000947,Dienestrol,디에네스트롤,-,[M082430]디에네스트롤,-,-,20081211,-,크림,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2832,임부금기,단일,D000949,Flutamide,플루타미드,-,[M088913]플루타미드,-,-,20081211,-,정제,-,-,-,1등급,-,-,-,-,-,-,-,경구,정상,-,
2844,임부금기,단일,D000896,Pheniramine,페니라민,-,[I002961]페니라민아미노살리실레이트/[I002962]페니라민말레산염/[M051704]말레인산페니라민/[M086103]니스과립디/[M086104]니스과립C-2/[M237022]페니라민말레산염,-,-,20130712,태반관류감소가능성.,액상시럽제/건조시럽용과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2872,임부금기,단일,D000568,SodiumIodide(131I),요오드화나트륨(131I),-,[M094481]요오드화나트륨(131I)액/[M201433]요오드화나트륨(131I)/[M222550]방사성요오드화나트륨(131I)액,-,-,20140915,임부에대한안전성미확립.,정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3028,임부금기,복합,D000749,Ethinylestradiol,에티닐에스트라디올,[D000617]Levonorgestrel(레보노르게스트렐),[A005749]에티닐에스트라디올/[M040405]에치닐에스트라디올/[M095487]레보노르게스트렐/[M223147]에티닐에스트라디올/[M259133]에티닐에스트라디올(EE-베타덱스포접체로서),-,-,20081211,피임제,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3030,임부금기,복합,D000027,Simvastatin,심바스타틴,[D000350]Ezetimibe(에제티미브),[M089710]심바스타틴/[M097492]에제티미브,-,-,20081211,임부에대한안전성은확립되어있지않다.임부를대상으로심바스타틴을투여한대조임상시험은수행되지않았다.드물게|HMG-CoA환원효소저해제가자궁내에노출된후|선천성기형이드물게보고되었다,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3033,임부금기,복합,D000305,Pravastatin,프라바스타틴,[D000686]Fenofibrate(페노피브레이트),[M051799]페노피브레이트/[M084105]프라바스타틴나트륨/[M092604]미세화페노피브레이트/[M095127]페노피브레이트펠렛/[M096854]미세화페노피브레이트구형과립/[M099150]페노피브레이트펠렛타입/[M099756]미세화페노피브레이트혼합분말/[M255612]페노피브릭산/[M256159]페노피브레이트콜린/[M257159]페노피브레이트과립(미분화)/[M260738]페노피브레이트(미분화),-,-,20081211,안전성미확립HMG-CoA환원효소저해제는태아발육에필수적인콜레스테롤의생합성을감소시켜태아에게심각한영향을미칠수있음,정제/캡슐,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3039,임부금기,복합,D000392,Glimepiride,글리메피리드,[D000109]Pioglitazone(피오글리타존),[M086024]글리메피리드/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염,-,-,20081211,(글리메피리드)동물실험에서고용량투여시상완골의단축|비후|굴곡의골격기형보고.(피오글리타존)동물실험에서과용량투여시분만지연및배자독성(착상후손실증가|발생지연|태아체중감소)보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3054,임부금기,복합,D000130,Mitiglinide,미티글리니드,[D000718]Metformin(메트포르민),[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M252108]미티글리니드칼슘수화물/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20081211,(미티글리니드)동물실험에서태반통과확인및저혈당으로인한모체사망사례보고(메트포르민)최근의연구에서임신기간동안비정상적인혈당농도가선천성기형의높은발현과관련이있다고보고됨,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3062,임부금기,복합,D000109,Pioglitazone,피오글리타존,[D000744]Alogliptin(알로글립틴),[A005744]알로글립틴/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염,-,-,20081211,임부에대한안전성미확립,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3080,임부금기,복합,D000392,Glimepiride,글리메피리드,[D000718]Metformin(메트포르민),[M086024]글리메피리드/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20081211,동물실험에서기형형성작용에대한보고가있어태아에게위해를끼칠수있고임부에게는유산산증이일어날수있음,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3190,임부금기,단일,D000628,Roxithromycin,록시트로마이신,-,[M082720]록시스로마이신/[M104917]록시스로마이신제피세립/[M222840]록시트로마이신/[M222994]록시트로마이신/[M243529]제피된록시트로마이신,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3195,임부금기,복합,D000757,Imipenem,이미페넴,[D000734]Cilastatin(실라스타틴),[M082600]이미페넴/[M089971]이미페넴/[M095530]실라스타틴나트륨/[M200960]소듐실라스타틴/[M222879]이미페넴수화물/[M253549]이미페넴수화물|실라스타틴나트륨/[M253721]이미페넴ㆍ실라스타틴나트륨혼합물,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3198,임부금기,단일,D000770,Chloramphenicol,클로람페니콜,-,[M020122]클로람페니콜/[M223202]클로람페니콜나트륨숙시네이트,-,-,20161230,-,점안용액제/용액용점안분말제/현탁액점안제/안연고제/안겔/점안주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3238,임부금기,단일,D001017,Afatinib,아파티닙,-,[M258804]아파티닙이말레산염,-,-,20161230,-,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3239,임부금기,단일,D001018,Tertomotide,테르토모타이드,-,[M261973]테르토모타이드염산염,-,-,20161230,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3262,임부금기,단일,D001037,Ertapenem,에르타페넴,-,[M098170]에르타페넴나트륨,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3263,임부금기,단일,D001038,Thiamphenicol,티암페니콜,-,[M249590]티암페니콜,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3302,임부금기,단일,D000128,Mirodenafil,미로데나필,-,[M214384]염산미로데나필/[M253534]미로데나필,-,-,20171106,여성에게사용할수없음동물실험에서골격변이의태자독성|체중증가억제나타남,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3304,임부금기,단일,D000181,Tadalafil,타다라필,-,[M095435]타다라필,-,-,20171106,여성에게사용할수없음,정제/캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3306,임부금기,단일,D000434,Vardenafil,바데나필,-,[M252262]바데나필염산염(미분화),-,-,20171106,여성에게사용할수없음동물실험에서구개안면골기형|흉골|척추|늑골의변이|차산자의신체발달지체관찰됨,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3313,임부금기,단일,D001009,Flutemetamol(18F),플루트메타몰(18F),-,[M262651]플루트메타몰(18F),-,-,20171106,임부에대한안전성미확립,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3314,임부금기,단일,D001061,Lenvatinib,렌바티닙,-,[I012713]렌바티닙메실산염/[M262889]렌바티닙메실산염/[M265762]렌바티닙,-,-,20171106,-임부에대한안전성미확립-랫드및토끼에서배아독성및최기형성보임,캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3318,임부금기,단일,D001064,Secukinumab,세쿠키누맙,-,[M262840]세쿠키누맙,-,-,20171106,임부에서사용에대한적절한자료가존재하지않으며|예방적인차원에서임부에서는이약의사용을피하는것이나음,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3319,임부금기,단일,D001065,Albiglutide,알비글루타이드,-,[M262754]알비글루타이드,-,-,20171106,-동물시험에서생식독성발생-임신계획시최소1개월전에사용중단해야함,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3320,임부금기,단일,D001066,Anagliptin,아나글립틴,-,[I012684]아나글립틴/[M262009]아나글립틴,-,-,20171106,동물시험(랫트)에서태아에대한이행보고,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3321,임부금기,단일,D001007,Dulaglutide,둘라글루타이드,-,[M262100]둘라글루타이드,-,-,20171106,임신한여성을대상으로실시한적절한대조임상시험없음,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3322,임부금기,단일,D001008,Evogliptin,에보글립틴,-,[M262875]에보글립틴타르타르산염/[M263350]에보글립틴타르타르산염,-,-,20171106,-동물시험결과태반을통과-임부를대상으로한대조시험결과없음,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3323,임부금기,단일,D001067,Ramucirumab,라무시루맙,-,[M261916]라무시루맙,-,-,20171106,-작용기전에근거하여태아독성유발가능-마우스에서VEGF수용체2유전자의소실은배태자사망의결과를가져왔으며태자는조직화된혈관및난황낭의혈관샘이부족-VEGF신호의파괴는뇌영역|앞다리|전두부|심장및혈관의불량한발달을포함하는발달이상과관련있음,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3017,임부금기,복합,D000233,Misoprostol,미소프로스톨,[D000506]Diclofenac(디클로페낙),[M050288]디클로페낙나트륨/[M082141]미소프로스톨에취ㆍ피ㆍ엠ㆍ씨배산/[M082142]미소프로스톨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M098012]미소프로스톨에취ㆍ피ㆍ엠ㆍ씨배산(1:100)/[M102665]디클로페낙에폴아민/[M216471]미소프로스톨·히드록시프로필메칠셀룰로오스배산(1:100)/[M230206]디클로페낙β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M254672]미소프로스톨히프로멜로오스배산(1:100)/[M255472]디클로페낙디에틸아민염/[M256097]미소프로스톨·히드록시프로필메틸셀룰로오스배산(1:100)/[M256203]디클로페낙디에틸아민/[M256598]미소프로스톨-히드록시프로필메틸셀룰로오스배산/[M257626]미소프로스톨100배산/[M258072]미소프로스톨에취.피.엠.씨배산,-,-,20081211,유산|조산|또는선천성기형을유발할수있다.8주이상의임부에분만유도및유산목적으로투여시자궁파열이보고되었다.유산을유발할수있다.미소프로스톨은환자가비스테로이드성소염진통제(NSAID)치료를필요로하며|비스테로이드성소염진통제로인한위또는십이지장궤양으로진행될위험성이높거나위및십이지장궤양합병증발생의위험성이있는경우를제외하고는가임여성에게사용해서는안된다.,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3018,임부금기,복합,D000613,Dienogest,디에노게스트,[D000748]Estradiol(에스트라디올),[M040401]에스트라디올/[M040402]길초산에스트라디올/[M088710]에스트라디올1/2수화물/[M103099]에스트라디올헤미하이드레이트/[M223135]에스트라디올발레레이트/[M224167]에스트라디올반수화물/[M252442]디에노게스트(미분화)/[M254421]디에노게스트/[M257134]에스트라디올발레레이트,-,-,20081211,-,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3021,임부금기,복합,D000554,Enalapril,에날라프릴,[D000414]Hydrochlorothiazide(히드로클로로티아지드),[M080768]히드로클로르치아지드/[M082059]말레인산에날라프릴/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M099977]말레인산에날프릴/[M223118]에날라프릴말레산염/[M223119]에날라프릴말레산염정/[M223356]히드로클로로티아지드/[M249863]에날라프릴말레인산염,-,-,20081211,임신제2및3기에ACE저해제를투여받은고혈압환자에서양수과소증|태아·신생아의사망|신생아의저혈압|신부전|고칼륨혈증|두개형성부전및양수과소증에의한것으로추정되는사지의경축|두개단면의변형등이나타났으므로임부또는임신하고있을가능성이있는부인에는투여하지않는다.(에날라프릴에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3024,임부금기,복합,D000748,Estradiol,에스트라디올,[D000789]Drospirenone(드로스피레논),[M040401]에스트라디올/[M040402]길초산에스트라디올/[M088710]에스트라디올1/2수화물/[M103099]에스트라디올헤미하이드레이트/[M211129]드로스피레논/[M223135]에스트라디올발레레이트/[M224167]에스트라디올반수화물/[M257134]에스트라디올발레레이트,-,-,20081211,-,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3026,임부금기,복합,D000749,Ethinylestradiol,에티닐에스트라디올,[D000389]Gestodene(게스토덴),[A005749]에티닐에스트라디올/[M040405]에치닐에스트라디올/[M082621]게스토덴/[M223147]에티닐에스트라디올/[M259133]에티닐에스트라디올(EE-베타덱스포접체로서),-,-,20081211,피임제,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3035,임부금기,복합,D000901,Fexofenadine,펙소페나딘,[D000448]Pseudoephedrine(슈도에페드린),[M050833]염산슈도에페드린/[M081720]황산슈도에페드린/[M089143]염산펙소페나딘/[M203364]슈도에페드린염산염/[M222865]수도에페드린염산염/[M246634]펙소페나딘염산염/[M248579]수도에페드린황산염/[M256034]수도에페드린염산염과립/[M258826]수도에페드린,-,-,20130712,임부에대한안전성미확립동물실험에서고용량투여시용량의존적으로태자의체중감소와생존률감소보고.(펙소페나딘에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3037,임부금기,복합,D000624,Fimasartan,피마사르탄,[D000414]Hydrochlorothiazide(히드로클로로티아지드),[M080768]히드로클로르치아지드/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M223356]히드로클로로티아지드/[M258703]피마사르탄칼륨삼수화물/[M264048]피마사르탄칼륨삼수화물과립,-,-,20130712,임신2~3기에투여시태아및신생아저혈압|신생아두개골형성저하증|무뇨증|신부전|양수과소증(사지연축|두개안면기형|폐형성저하증과관련)|및사망보고.(피마사르탄에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3048,임부금기,복합,D000363,Ibuprofen,이부프로펜,[D000999]Scopolamine(스코폴라민),[M051259]이부프로펜/[M071015]이부프로펜리신/[M086103]니스과립디/[M086104]니스과립C-2/[M086772]이부프로펜제피세립/[M209277]이부프로펜아르기닌/[M223057]부틸스코폴라민브롬화물/[M246943]이부프로펜나트륨이수화물,-,-,20081211,(경구|주사)-임부에대한안전성미확립.-임신말기에투여시태아의동맥관조기폐쇄가능성.-임신약20주이후비스테로이드성소염제의사용은태아의신기능이상을일으켜양수과소증유발가능및경우에따라신생아신장애발생가능(외용)-임신후반기투여시출산지연|출산시실혈|신생아출혈|태아의심폐독성(동맥관조기폐쇄를수반하는폐고혈압)|신기능저하로양수과소증을수반하는신부전발생가능,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/좌제,-,-,-,2등급,-,-,-,-,-,-,-,겔제|첩부제포함,정상,-,
3051,임부금기,복합,D000117,Linagliptin,리나글립틴,[D000718]Metformin(메트포르민),[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M252996]리나글립틴/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20121121,임신예정이거나임신중인당뇨병환자에메트포르민을투여해서는안된다.최근의연구에서임신기간동안비정상적인혈당농도가선천성기형의높은발현과관련이있다는보고가있음,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3052,임부금기,복합,D000528,Lisinopril,리시노프릴,[D000414]Hydrochlorothiazide(히드로클로로티아지드),[M023167]리시노프릴/[M080768]히드로클로르치아지드/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M102017]리시노프릴이수화물/[M222843]리시노프릴수화물/[M223356]히드로클로로티아지드,-,-,20081211,ACE억제제는태아에손상및사망을초래할수있다(리시노프릴에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3056,임부금기,복합,D000982,Naproxen,나프록센,[D000153]Esomeprazole(에스오메프라졸),[M050116]나프록센/[M070724]나프록센나트륨/[M092321]에스오메프라졸마그네슘삼수화물/[M100498]에스오메프라졸나트륨/[M103210]소디움나프록센/[M200898]소듐나프록센/[M221042]에스오메프라졸스트론튬사수화물/[M242227]에스오메프라졸마그네슘이수화물/[M249554]에스오메프라졸/[M259375]에스오메프라졸마그네슘이수화물/[M262063]에스오메프라졸마그네슘과립,-,-,20081211,임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소|동맥관수축보고.(나프록센에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3063,임부금기,복합,D000109,Pioglitazone,피오글리타존,[D000718]Metformin(메트포르민),[M092005]염산피오글리타존/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M235069]피오글리타존염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M260948]피오글리타존염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20081211,임신중비정상적인혈당치가신생아유병률및사망률의증가뿐만아니라|선천성기형의높은발생빈도와관련이있다고보고됨.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3065,임부금기,복합,D000398,Ramipril,라미프릴,[D000404]Felodipine(펠로디핀),[M081580]펠로디핀과립4ㆍ79%/[M083172]라미프릴/[M084735]펠로디핀/[M255729]히드록시프로필메틸셀룰로오스로제피한라미프릴과립,-,-,20081211,안지오텐신전환효소(ACE)저해제를임신제2기및제3기각3개월중에투여하는경우태아의손상또는심지어사망까지일으킬수있다,정제/캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3072,임부금기,복합,D000731,Spironolactone,스피로노락톤,[D000414]Hydrochlorothiazide(히드로클로로티아지드),[M080768]히드로클로르치아지드/[M089923]히드로클로로치아짓/[M097694]히드로클로로치아지드/[M099796]스피로노락톤/[M223356]히드로클로로티아지드,-,-,20130712,스피로노락톤및그대사산물과히드로클로로치아짓은태반을통과하므로태아·신생아황달|혈소판감소및성인에서보고된부작용이태아에나타날수있다.임신중에는이뇨제상용이부적절하며모체와태아에게불필요한위험을초래할수있다.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3074,임부금기,복합,D000773,Tramadol,트라마돌,[D000147]Acetaminophen(아세트아미노펜),[M040353]아세트아미노펜/[M080418]염산트라마돌/[M082309]아세트아미노펜제피세립/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M233006]아세트아미노펜DC500/600/[M246556]아세트아미노펜(미분화)/[M255410]트라마돌염산염/[M262287]아세트아미노펜과립,-,-,20121121,임부에대한안전성미확립.동물실험에서돌연변이성|발암성|생식독성보고.임신말기고용량단기투여시신생아의호흡억제가능성.임신중장기투여시신생아에게금단증상야기가능성.(트라마돌에의함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3076,임부금기,복합,D000445,Vildagliptin,빌다글립틴,[D000718]Metformin(메트포르민),[M201260]염산메트포민/[M214651]염산메트포르민/[M221584]빌다글립틴/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M262420]빌다글립틴(미분화)/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20121121,임부에대한안전성미확립.동물실험에서고용량투여시생식독성및태아독성보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3082,임부금기,복합,D000680,Teneligliptin,테네리글립틴,[D000718]Metformin(메트포르민),[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M259364]테네리글립틴브롬화수소산염수화물/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,-,-,20121121,임부에대한안전성미확립,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3089,임부금기,단일,D000329,Verapamil,베라파밀,-,[M080637]염산베라파밀/[M203207]베라파밀염산염,-,-,20081211,동물실험에서모체의체중증가억제|저혈압유발등모체에대한유해한영향에의한태자의발육및성장지연과사망보고.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3141,임부금기,단일,D000663,Live|attenuated|YellowFevervirus17D,약독황열생바이러스17D(AB237주),-,[M252482]약독황열생바이러스17D(AB237주),-,-,20161230,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3194,임부금기,단일,D000122,Meropenem,메로페넴,-,[M091303]메로페넴건조탄산나트륨/[M237403]메로페넴건조탄산나트륨/[M240683]메로페넴삼수화물/[M247956]메로페넴/[M249596]메로페넴수화물/[M252076]메로페넴수화물·건조탄산나트륨/[M252077]메로페넴수화물건조탄산나트륨/[M252323]메로페넴·건조탄산나트륨/[M254183]무균메로페넴건조탄산나트륨,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3196,임부금기,단일,D000424,Pefloxacin,페플록사신,-,[M081951]메탄설폰산페플록사신/[M250421]페플록사신메실산염수화물,-,-,20161230,-,-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3199,임부금기,단일,D000770,Chloramphenicol,클로람페니콜,-,[M020122]클로람페니콜/[M223202]클로람페니콜나트륨숙시네이트,-,-,20161230,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3020,임부금기,복합,D000348,Ebastine,에바스틴,[D000448]Pseudoephedrine(슈도에페드린),[M050833]염산슈도에페드린/[M081720]황산슈도에페드린/[M085337]에바스틴/[M088967]에바스틴구형과립/[M203364]슈도에페드린염산염/[M222865]수도에페드린염산염/[M248579]수도에페드린황산염/[M256034]수도에페드린염산염과립/[M258826]수도에페드린,-,-,20130712,안전성미확립(에바스틴에한함),캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3025,임부금기,복합,D000750,Estriol,에스트리올,[D000994]LactobacillusAcidophilusLyophilisate(락토바실루스아시도필루스균동결건조물),[M051067]에스트리올/[M257483]락토바실루스아시도필루스균동결건조물,-,-,20081211,동물실험에서에스트리올의태아에대한바람직하지않은효과가밝혀졌다(에스트리올에한함),정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
3027,임부금기,복합,D000749,Ethinylestradiol,에티닐에스트라디올,[D000789]Drospirenone(드로스피레논),[A005749]에티닐에스트라디올/[M040405]에치닐에스트라디올/[M211129]드로스피레논/[M223147]에티닐에스트라디올/[M259133]에티닐에스트라디올(EE-베타덱스포접체로서),-,-,20081211,피임제,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
3032,임부금기,복합,D000455,Atorvastatin,아토르바스타틴,[D000350]Ezetimibe(에제티미브),[I004369]아토르바스타틴칼슘수화물/[M093499]아토르바스타틴칼슘/[M097492]에제티미브/[M213543]무수아토르바스타틴칼슘/[M215219]아토르바스타틴칼슘삼수화물/[M218956]아토르바스타틴삼수화물/[M244955]아토르바스타틴스트론튬/[M247057]아토르바스타틴칼슘염무수물/[M251687]아토르바스타틴칼슘/[M256664]아토르바스타틴칼슘수화물/[M263837]아토르바스타틴,-,-,20081211,안전성미확립HMG-CoA환원효소저해제가콜레스테롤합성및콜레스테롤생합성경로의다른생성물을감소시킬우려가있음,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
