DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
5158,특정연령대금기,복합,D001521,Calciumpantothenate,판토텐산칼슘,[D001117]Cyanocobalamin(시아노코발라민)/[D001518]Milk-thistleFruitDryExtract(MilkThistkeDryExtract)(밀크시슬건조엑스)/[D001519]Nicotinamide(니코틴산아미드)/[D001265]PyridoxineHydrochloride(피리독신염산염)/[D001520]Thiaminenitrate(티아민질산염),-,[03910]간장질환용제,-,20201228,-,캡슐/연질캡슐제|현탁상,12세이하,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5224,특정연령대금기,단일,D001542,D-Mannitol,D-만니톨,-,[M243496]D-만니톨,-,-,20211216,6세미만에서적합한폐활량측정을할수없음,흡입제|미분류,6세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
4960,특정연령대금기,단일,D001369,Dioctahedralsmectite,디옥타헤드랄스멕타이트,-,[A000193]디옥타헤드랄스멕타이트/[M084602]디옥타헤드랄스멕타이트,-,-,20201228,-,현탁액,24개월미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
4963,특정연령대금기,복합,D001373,Hydrotalcite,히드로탈시트,[D001374]Azulene(아줄렌)/[D001785]Glutamine(글루타민),[A000742]아줄렌/[A001465]히드로탈시트/[M051022]히드로탈시트/[M083069]글루타민/[M113242]아줄렌25%,-,-,20201228,-,추어블정(저작정),15세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
4962,특정연령대금기,단일,D001373,Hydrotalcite,히드로탈시트,-,[A001465]히드로탈시트/[M051022]히드로탈시트,-,-,20201228,-,과립/산제,15세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5156,특정연령대금기,복합,D001416,Tipiracil,티피라실,[D001417]Trifluridine(트리플루리딘),[A001208]트리플루리딘/[A110479]티피라실염산염/[M085753]트리플루리딘/[M270421]티피라실염산염,[04210]항악성종양제,-,20201228,소아에대한안전성및유효성미확립동물실험(랫트)에서지속적으로성장하는전치에대한영향보고,정제/필름코팅정,18세이하,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5157,특정연령대금기,단일,D001518,Milk-thistleFruitDryExtract(MilkThistkeDryExtract),밀크시슬건조엑스,-,[M266819]밀크시슬건조엑스/[M272736]밀크시슬열매건조엑스,[03910]간장질환용제,-,20201228,-,정제/캡슐/액제/연질캡슐제|현탁상/연질캡슐제|액상/경질캡슐제|산제/필름코팅정,12세이하,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5161,특정연령대금기,복합,D001522,PulvisCinnamomiCorticis(CinnamonBarkPowder),육계가루,[D001532]PulvisGentianaeLuteaeRadicisetRhizomatis(GentianPowder)(겐티아나가루)/[D001373]Hydrotalcite(히드로탈시트)/[D001148]sodiumbicarbonate(탄산수소나트륨),[A001465]히드로탈시트/[C040631]탄산수소나트륨/[C096332]탄산수소나트륨수용액/[I003757]탄산수소나트륨/[M040631]탄산수소나트륨/[M051022]히드로탈시트/[M091817]중탄산수소나트륨/[M096332]탄산수소나트륨수용액/[M104138]포화탄산수소나트륨/[M104658]5%탄산수소나트륨/[M110370]겐티아나가루/[M113524]육계가루/[M206247]무균탄산수소나트륨/[M206711]탄산수소나트륨(중조)/[M207094]탄산수소나트륨/[M215774]5%탄산수소나트륨수용액/[M230823]탄산수소나트륨액/[M250011]탄산수소나트륨주사액/[M253779]탄산수소나트륨(제3법),[02330]건위소화제,-,20201228,-,정제/필름코팅정,15세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5292,특정연령대금기,단일,D001546,Armodafinil,아모다피닐,-,[A000703]아모다피닐,-,-,20220630,안전성및유효성미확립|심각한피부과민반응및정신과적이상반응이발생할수있음,정제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
4961,특정연령대금기,복합,D001370,Kaolin,카올린,[D001371]Berberinetannate(베르베린탄닌산염)/[D001372]Pectin(펙틴),[A001083]카올린/[A001293]펙틴/[M040574]카올린/[M051732]펙틴/[M223040]베르베린탄닌산염,-,-,20201228,-,액상시럽제,19세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
